elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_trend,p2_trend,past_time,point_no_to_start,p1_place_ge,p1_place_le,last_time,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_NCTL,return_depth_ND,p1_break_pt*server,p2_break_pt*server,p1_place_ge*server,p1_place_le*server,p1_sets*server,p2_sets*server,p1_games*server,p2_games*server,past_time*server,p2_trend*server,p1_trend*server,set_no*server,game_no*server,point_no_to_start*server,factor
64.51666667,2,6,97,0,1,4,1,-1,1,48,49,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.796,9.49,3,107,48,-48,0.433333333,1,0,1,2.066666667,0,0,0,1,0,1,0,0,0,-1,0,-1,-4,-1,-0.433333333,48,-48,-2,-6,-1,-2.42586
65.01666667,2,6,98,0,1,4,1,-1,2,49,49,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.819,9.544,3,112,48,-48,0.933333333,2,0,1,0.433333333,0,0,0,1,0,1,0,0,0,-1,0,-1,-4,-1,-0.933333333,48,-48,-2,-6,-2,0.324591
65.76666667,2,6,99,0,1,4,1,-1,1,49,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.638,6.388,2,95,49,-49,1.683333333,3,0,1,0.5,1,0,0,0,0,1,0,0,0,-1,0,-1,-4,-1,-1.683333333,49,-49,-2,-6,-3,-3.848602
66.18333333,2,6,100,0,1,4,1,-1,1,49,51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.388,7.654,1,99,49,-49,2.1,4,0,1,0.75,0,0,0,1,0,1,0,0,0,-1,0,-1,-4,-1,-2.1,49,-49,-2,-6,-4,-2.199747
67.01666667,2,7,101,0,1,4,2,1,1,50,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.032,13.496,3,120,49,-49,0,0,0,0,0.416666667,1,0,0,0,1,0,0,0,0,0,0,1,4,2,0,-49,49,2,7,0,2.633193
67.41666667,2,7,102,0,1,4,2,1,2,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.813,18.791,3,119,50,-50,0.4,1,1,0,0.833333333,0,0,1,0,1,1,0,0,1,0,0,1,4,2,0.4,-50,50,2,7,1,-1.823819
67.8,2,7,103,0,1,4,2,1,1,51,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.872,8.54,0,119,50,-50,0.783333333,2,0,0,0.4,0,0,1,0,0,1,0,0,0,0,0,1,4,2,0.783333333,-50,50,2,7,2,1.270455
68.2,2,7,104,0,1,4,2,1,1,52,52,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.537,20.932,3,112,51,-51,1.183333333,3,1,0,0.383333333,0,0,0,1,1,1,0,0,1,0,0,1,4,2,1.183333333,-51,51,2,7,3,2.373366
68.5,2,7,105,0,1,4,2,1,2,53,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.511,11.178,1,120,52,-52,1.483333333,4,1,0,0.4,0,0,0,1,1,0,0,0,1,0,0,1,4,2,1.483333333,-52,52,2,7,4,2.455563
70.81666667,2,8,106,0,1,5,2,-1,2,53,53,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10.857,12.427,3,96,53,-53,0,0,0,0,0.3,0,0,1,0,1,1,0,0,0,0,0,-1,-5,-2,0,53,-53,-2,-8,0,-2.492556
71.55,2,8,107,0,1,5,2,-1,2,53,54,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.626,14.534,3,98,53,-53,0.733333333,1,0,1,2.316666667,0,0,0,1,0,1,0,0,0,-1,0,-1,-5,-2,-0.733333333,53,-53,-2,-8,-1,-1.529652
72.15,2,8,108,0,1,5,2,-1,1,53,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.419,5.245,1,96,53,-53,1.333333333,2,0,1,0.733333333,0,0,0,0,1,0,0,0,0,-1,0,-1,-5,-2,-1.333333333,53,-53,-2,-8,-2,-4.811763
72.58333333,2,8,109,0,1,5,2,-1,1,54,55,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,1.25,1,123,53,-53,1.766666667,3,0,1,0.6,0,0,1,0,1,0,0,0,0,-1,0,-1,-5,-2,-1.766666667,53,-53,-2,-8,-3,-0.20614
73,2,8,110,0,1,5,2,-1,2,55,55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.456,6.567,2,119,54,-54,2.183333333,4,0,1,0.433333333,0,0,1,0,1,0,0,0,0,-1,0,-1,-5,-2,-2.183333333,54,-54,-2,-8,-4,0.156064
74.05,2,8,111,0,1,5,2,-1,1,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.974,18.07,4,110,55,-55,3.233333333,5,0,1,0.416666667,0,0,0,1,1,0,0,0,0,-1,0,-1,-5,-2,-3.233333333,55,-55,-2,-8,-5,-3.44748
74.68333333,2,9,112,0,1,5,3,1,1,56,56,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.79,7.92,1,121,55,-55,0,0,0,0,1.05,0,0,0,1,1,1,0,0,0,0,0,1,5,3,0,-55,55,2,9,0,3.546639
74.95,2,9,113,0,1,5,3,1,1,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.919,8.952,1,111,56,-56,0.266666667,1,1,0,0.633333333,0,0,0,1,0,0,0,0,1,0,0,1,5,3,0.266666667,-56,56,2,9,1,2.892139
75.35,2,9,114,0,1,5,3,1,1,57,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.445,17.745,3,122,57,-57,0.666666667,2,1,0,0.266666667,0,0,1,0,1,0,0,0,1,0,0,1,5,3,0.666666667,-57,57,2,9,2,-0.601814
75.63333333,2,9,115,0,1,5,3,1,2,57,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766,6.661,2,111,57,-57,0.95,3,1,0,0.4,0,0,0,1,0,0,0,0,1,0,0,1,5,3,0.95,-57,57,2,9,3,0.93747
76.95,2,9,116,0,1,5,3,1,1,58,58,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,65.286,59.778,14,88,57,-57,2.266666667,4,0,0,0.283333333,0,0,0,0,1,1,0,0,0,0,0,1,5,3,2.266666667,-57,57,2,9,4,2.574408
77.28333333,2,9,117,0,1,5,3,1,1,59,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901,0.814,1,127,58,-58,2.6,5,1,0,1.316666667,0,0,1,0,1,1,0,0,1,0,0,1,5,3,2.6,-58,58,2,9,5,1.542194
79.9,3,1,118,1,1,0,0,-1,1,60,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.476,9.265,3,123,59,-59,0,0,0,0,0.333333333,0,0,0,1,0,1,0,0,0,0,-1,-1,0,0,0,59,-59,-3,-1,0,0.349491
80.43333333,3,1,119,1,1,0,0,-1,2,61,58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13.339,16.005,2,116,60,-60,0.533333333,1,1,0,2.616666667,0,0,1,0,0,1,0,0,-1,0,-1,-1,0,0,-0.533333333,60,-60,-3,-1,-1,0.084866
81.2,3,1,120,1,1,0,0,-1,1,61,59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.631,7.575,2,85,61,-61,1.3,2,1,0,0.533333333,0,0,0,1,1,1,0,0,-1,0,-1,-1,0,0,-1.3,61,-61,-3,-1,-2,-2.163435
81.76666667,3,1,121,1,1,0,0,-1,2,62,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.4,18.464,5,113,61,-61,1.866666667,3,1,0,0.766666667,0,1,0,0,1,0,0,0,-1,0,-1,-1,0,0,-1.866666667,61,-61,-3,-1,-3,1.721487
83.1,3,1,122,1,1,0,0,-1,2,63,59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.427,30.195,8,82,62,-62,3.2,4,1,0,0.566666667,0,1,0,0,1,1,-1,0,-1,0,-1,-1,0,0,-3.2,62,-62,-3,-1,-4,0.83672
84.6,3,2,123,1,1,1,0,1,2,64,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,49.584,42.203,12,94,63,-63,0,0,0,0,1.333333333,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,-63,63,3,2,0,2.28031
85.65,3,2,124,1,1,1,0,1,1,65,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78.333,75.495,21,102,64,-64,1.05,1,1,0,1.5,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1.05,-64,64,3,2,1,3.998788
85.98333333,3,2,125,1,1,1,0,1,1,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.422,8.137,1,120,65,-65,1.383333333,2,1,0,1.05,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1.383333333,-65,65,3,2,2,2.296447
86.45,3,2,126,1,1,1,0,1,1,67,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.221,29.26,7,118,66,-66,1.85,3,1,0,0.333333333,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1.85,-66,66,3,2,3,3.285872
87.51666667,3,3,127,1,1,2,0,-1,1,68,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.324,13.071,3,120,67,-67,0,0,0,0,0.466666667,1,0,0,0,1,1,0,0,0,0,-1,-1,-2,0,0,67,-67,-3,-3,0,0.63131
88.03333333,3,3,128,1,1,2,0,-1,1,68,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483,1.284,2,120,68,-68,0.516666667,1,1,0,1.066666667,0,0,0,0,0,1,0,0,-1,0,-1,-1,-2,0,-0.516666667,68,-68,-3,-3,-1,-3.739933
88.61666667,3,3,129,1,1,2,0,-1,1,68,61,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.519,11.179,3,109,68,-68,1.1,2,0,0,0.516666667,0,0,0,1,0,1,0,0,0,0,-1,-1,-2,0,-1.1,68,-68,-3,-3,-2,-2.367747
89.1,3,3,130,1,1,2,0,-1,2,68,62,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.52,10.857,3,77,68,-68,1.583333333,3,0,1,0.583333333,0,1,0,0,1,1,0,0,0,-1,-1,-1,-2,0,-1.583333333,68,-68,-3,-3,-3,-0.705671
90.13333333,3,3,131,1,1,2,0,-1,1,68,63,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.163,39.441,9,105,68,-68,2.616666667,4,0,1,0.483333333,0,0,1,0,1,1,0,0,0,-1,-1,-1,-2,0,-2.616666667,68,-68,-3,-3,-4,-1.289708
91.95,3,4,132,1,1,2,1,1,1,69,63,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.053,12.472,1,122,68,-68,0,0,0,0,1.033333333,0,0,1,0,1,1,0,0,0,0,1,1,2,1,0,-68,68,3,4,0,1.454633
92.25,3,4,133,1,1,2,1,1,2,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.306,7.352,1,112,69,-69,0.3,1,1,0,1.816666667,0,0,0,1,0,0,0,0,1,0,1,1,2,1,0.3,-69,69,3,4,1,-0.823552
92.81666667,3,4,134,1,1,2,1,1,1,70,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.322,34.069,8,106,69,-69,0.866666667,2,0,0,0.3,0,0,1,0,1,1,0,0,0,0,1,1,2,1,0.866666667,-69,69,3,4,2,3.95392
93.28333333,3,4,135,1,1,2,1,1,2,70,65,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.851,9.836,3,120,70,-70,1.333333333,3,1,0,0.566666667,0,0,1,0,1,1,0,0,1,0,1,1,2,1,1.333333333,-70,70,3,4,3,-0.799765
93.73333333,3,4,136,1,1,2,1,1,1,71,65,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.403,7.091,0,120,70,-70,1.783333333,4,0,0,0.466666667,0,0,0,1,0,1,0,0,0,0,1,1,2,1,1.783333333,-70,70,3,4,4,2.517683
94.05,3,4,137,1,1,2,1,1,1,72,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373,5.643,1,113,71,-71,2.1,5,1,0,0.45,0,0,0,1,1,0,0,0,1,0,1,1,2,1,2.1,-71,71,3,4,5,2.654054
94.68333333,3,5,138,1,1,3,1,-1,2,72,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,4.352,1,126,72,-72,0,0,0,0,0.316666667,0,0,0,1,0,1,0,0,0,0,-1,-1,-3,-1,0,72,-72,-3,-5,0,-1.515358
95.4,3,5,139,1,1,3,1,-1,1,72,67,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29.065,21.269,5,87,72,-72,0.716666667,1,0,1,0.633333333,1,0,0,0,1,1,0,0,0,-1,-1,-1,-3,-1,-0.716666667,72,-72,-3,-5,-1,-2.56075
95.8,3,5,140,1,1,3,1,-1,1,72,68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.966,8.141,1,120,72,-72,1.116666667,2,0,1,0.716666667,0,0,0,1,0,1,0,0,0,-1,-1,-1,-3,-1,-1.116666667,72,-72,-3,-5,-2,-1.970625
96.13333333,3,5,141,1,1,3,1,-1,1,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.395,3.272,1,121,72,-72,1.45,3,0,1,0.4,0,0,1,0,1,1,0,0,0,-1,-1,-1,-3,-1,-1.45,72,-72,-3,-5,-3,-0.689019
97.9,3,6,142,1,1,3,2,1,1,73,69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.233,0.898,1,119,72,-72,0,0,0,0,0.333333333,0,0,0,1,0,1,0,0,0,0,1,1,3,2,0,-72,72,3,6,0,1.53366
98.63333333,3,6,143,1,1,3,2,1,1,74,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.677,48.752,11,123,73,-73,0.733333333,1,1,0,1.766666667,0,0,1,0,1,0,0,0,1,0,1,1,3,2,0.733333333,-73,73,3,6,1,2.277538
99.05,3,6,144,1,1,3,2,1,2,75,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.122,27.144,5,120,74,-74,1.15,2,1,0,0.733333333,0,0,1,0,0,1,0,0,1,0,1,1,3,2,1.15,-74,74,3,6,2,2.764128
99.46666667,3,6,145,1,1,3,2,1,1,76,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067,3.899,1,99,75,-75,1.566666667,3,1,0,0.416666667,1,0,0,0,1,1,0,0,1,0,1,1,3,2,1.566666667,-75,75,3,6,3,1.686482
100.5833333,3,7,146,1,1,4,2,-1,2,77,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.341,4.77,1,117,76,-76,0,0,0,0,0.416666667,0,0,0,1,1,1,0,0,0,0,-1,-1,-4,-2,0,76,-76,-3,-7,0,0.77949
101.2,3,7,147,1,1,4,2,-1,2,77,70,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13.081,10.732,0,117,77,-77,0.616666667,1,1,0,1.116666667,0,0,0,1,0,0,0,0,-1,0,-1,-1,-4,-2,-0.616666667,77,-77,-3,-7,-1,-1.35104
102.6,3,7,148,1,1,4,2,-1,2,77,71,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,92.775,95.005,25,88,77,-77,2.016666667,2,0,0,0.616666667,0,1,0,0,1,1,0,0,0,0,-1,-1,-4,-2,-2.016666667,77,-77,-3,-7,-2,-1.363374
103.5833333,3,7,149,1,1,4,2,-1,1,78,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.236,17.311,3,94,77,-77,3,3,0,1,1.4,1,0,0,0,0,0,0,0,0,-1,-1,-1,-4,-2,-3,77,-77,-3,-7,-3,-0.539816
104.3333333,3,7,150,1,1,4,2,-1,1,78,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.497,15.862,4,104,78,-78,3.75,4,0,0,0.983333333,0,0,0,1,0,1,0,0,0,0,-1,-1,-4,-2,-3.75,78,-78,-3,-7,-4,-3.642921
104.8333333,3,7,151,1,1,4,2,-1,1,78,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.966,16.914,3,113,78,-78,4.25,5,0,1,0.75,0,1,0,0,1,1,0,0,0,-1,-1,-1,-4,-2,-4.25,78,-78,-3,-7,-5,-1.391497
106.5,3,8,152,1,1,4,3,1,1,78,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157,7.426,1,121,78,-78,0,0,0,0,0.5,0,0,1,0,1,1,0,0,0,0,1,1,4,3,0,-78,78,3,8,0,0.639482
106.9666667,3,8,153,1,1,4,3,1,1,78,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.031,20.016,6,121,78,-78,0.466666667,1,0,1,1.666666667,0,0,1,0,1,1,0,0,0,1,1,1,4,3,0.466666667,-78,78,3,8,1,-1.2889
107.3666667,3,8,154,1,1,4,3,1,1,79,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.451,16.09,4,118,78,-78,0.866666667,2,0,1,0.466666667,0,0,1,0,1,0,0,0,0,1,1,1,4,3,0.866666667,-78,78,3,8,2,2.97833
107.9333333,3,8,155,1,1,4,3,1,1,80,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.586,41.628,11,119,79,-79,1.433333333,3,0,1,0.4,0,0,0,1,0,0,0,0,0,1,1,1,4,3,1.433333333,-79,79,3,8,3,3.069018
108.25,3,8,156,1,1,4,3,1,1,81,75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,1.274,1,125,80,-80,1.75,4,0,0,0.566666667,0,0,1,0,1,0,0,0,0,0,1,1,4,3,1.75,-80,80,3,8,4,1.718817
108.6833333,3,8,157,1,1,4,3,1,1,81,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.181,15.203,5,103,81,-81,2.183333333,5,1,0,0.316666667,0,1,0,0,1,1,0,0,1,0,1,1,4,3,2.183333333,-81,81,3,8,5,-0.910148
109.1833333,3,8,158,1,1,4,3,1,1,82,76,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.653,18.484,6,126,81,-81,2.683333333,6,0,0,0.433333333,0,0,1,0,0,1,0,0,0,0,1,1,4,3,2.683333333,-81,81,3,8,6,2.148223
109.6,3,8,159,1,1,4,3,1,1,82,77,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.976,17.845,5,117,82,-82,3.1,7,1,0,0.5,0,1,0,0,1,1,0,0,1,0,1,1,4,3,3.1,-82,82,3,8,7,-1.224038
110.3833333,3,8,160,1,1,4,3,1,1,83,77,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,46.276,37.414,10,103,82,-82,3.883333333,8,0,0,0.416666667,0,0,1,0,1,0,0,0,0,0,1,1,4,3,3.883333333,-82,82,3,8,8,2.799231
110.6833333,3,8,161,1,1,4,3,1,1,84,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.419,7.123,1,124,83,-83,4.183333333,9,1,0,0.783333333,0,0,1,0,1,0,0,0,1,0,1,1,4,3,4.183333333,-83,83,3,8,9,1.487998
111.3666667,3,9,162,1,1,5,3,-1,1,84,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.041,3.957,1,121,84,-84,0,0,0,0,0.3,0,1,0,0,1,1,0,0,0,0,-1,-1,-5,-3,0,84,-84,-3,-9,0,-2.603061
111.8333333,3,9,163,1,1,5,3,-1,2,85,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.765,7.339,1,119,84,-84,0.466666667,1,0,1,0.683333333,0,0,1,0,1,0,0,0,0,-1,-1,-1,-5,-3,-0.466666667,84,-84,-3,-9,-1,1.42829
112.6666667,3,9,164,1,1,5,3,-1,2,86,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.507,17.641,4,83,85,-85,1.3,2,0,0,0.466666667,0,1,0,0,1,0,0,0,0,0,-1,-1,-5,-3,-1.3,85,-85,-3,-9,-2,1.039165
114.0333333,3,9,165,1,1,5,3,-1,2,86,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.712,57.338,14,96,86,-86,2.666666667,3,1,0,0.833333333,0,0,0,1,1,1,0,0,-1,0,-1,-1,-5,-3,-2.666666667,86,-86,-3,-9,-3,-1.659797
114.9166667,3,9,166,1,1,5,3,-1,2,86,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.352,30.622,9,83,86,-86,3.55,4,0,0,1.366666667,0,0,0,1,1,0,0,0,0,0,-1,-1,-5,-3,-3.55,86,-86,-3,-9,-4,-2.333673
115.5166667,3,9,167,1,1,5,3,-1,2,87,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.624,13.3,1,95,86,-86,4.15,5,0,1,0.883333333,0,0,0,1,0,0,0,0,0,-1,-1,-1,-5,-3,-4.15,86,-86,-3,-9,-5,1.955807
116.3333333,3,9,168,1,1,5,3,-1,1,88,80,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,59.431,13,0,95,87,-87,4.966666667,6,0,0,0.6,0,1,0,0,0,0,0,0,0,0,-1,-1,-5,-3,-4.966666667,87,-87,-3,-9,-6,0.672853
117.2333333,3,9,169,1,1,5,3,-1,2,88,81,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,11.783,7.923,2,117,88,-88,5.866666667,7,1,0,0.816666667,0,0,0,1,0,0,-1,0,-1,0,-1,-1,-5,-3,-5.866666667,88,-88,-3,-9,-7,-1.37378
117.8833333,3,9,170,1,1,5,3,-1,1,88,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24.227,11.274,1,86,88,-88,6.516666667,8,0,0,0.9,0,0,0,1,1,0,0,0,0,0,-1,-1,-5,-3,-6.516666667,88,-88,-3,-9,-8,-1.789548
118.2,3,9,171,1,1,5,3,-1,2,89,82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.905,0.994,1,123,88,-88,6.833333333,9,1,0,0.65,0,0,1,0,0,0,0,0,-1,0,-1,-1,-5,-3,-6.833333333,88,-88,-3,-9,-9,1.453167
119.1833333,3,9,172,1,1,5,3,-1,2,89,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.514,43.657,6,103,89,-89,7.816666667,10,0,0,0.316666667,1,0,0,0,1,1,0,0,0,0,-1,-1,-5,-3,-7.816666667,89,-89,-3,-9,-10,-2.887452
119.9666667,3,9,173,1,1,5,3,-1,1,89,84,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.77,20.957,5,96,89,-89,8.6,11,1,0,0.983333333,0,1,0,0,1,1,0,0,-1,0,-1,-1,-5,-3,-8.6,89,-89,-3,-9,-11,-0.691062
121.8833333,3,10,174,1,1,5,4,1,1,90,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.171,26.996,7,120,89,-89,0,0,0,0,0.783333333,1,0,0,0,0,0,0,0,0,0,1,1,5,4,0,-89,89,3,10,0,2.944836
123.95,3,10,175,1,1,5,4,1,2,91,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.939,14.465,5,115,90,-90,2.066666667,1,1,0,1.916666667,0,1,0,0,1,1,0,0,1,0,1,1,5,4,2.066666667,-90,90,3,10,1,0.952517
125.1,3,10,176,1,1,5,4,1,1,92,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.382,21.091,5,84,91,-91,3.216666667,2,1,0,2.066666667,0,0,0,1,0,1,0,0,1,0,1,1,5,4,3.216666667,-91,91,3,10,2,2.061056
125.7166667,3,10,177,1,1,5,4,1,2,92,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.989,19.213,3,122,92,-92,3.833333333,3,1,0,1.15,0,0,1,0,1,1,0,0,1,0,1,1,5,4,3.833333333,-92,92,3,10,3,-0.716519
126.1833333,3,10,178,1,1,5,4,1,1,92,86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.813,10.5,0,122,92,-92,4.3,4,1,0,0.616666667,1,0,0,0,0,0,0,0,1,0,1,1,5,4,4.3,-92,92,3,10,4,-0.508177
126.5333333,3,10,179,1,1,5,4,1,1,93,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.435,5.42,2,106,92,-92,4.65,5,1,0,0.466666667,0,0,0,1,1,0,0,0,1,0,1,1,5,4,4.65,-92,92,3,10,5,2.310744
134.05,4,1,180,2,1,0,0,-1,1,94,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.606,1,123,93,-93,0,0,0,0,0.35,0,0,0,1,0,0,0,0,0,0,-2,-1,0,0,0,93,-93,-4,-1,0,1.075742
134.7833333,4,1,181,2,1,0,0,-1,1,94,87,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.895,7.447,2,105,94,-94,0.733333333,1,1,0,7.516666667,0,0,0,1,0,0,0,0,-1,0,-2,-1,0,0,-0.733333333,94,-94,-4,-1,-1,-2.230921
135.25,4,1,182,2,1,0,0,-1,2,94,88,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.871,9.619,3,113,94,-94,1.2,2,0,0,0.733333333,0,0,0,1,0,0,0,0,0,0,-2,-1,0,0,-1.2,94,-94,-4,-1,-2,0.444623
136,4,1,183,2,1,0,0,-1,1,94,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.463,22.028,7,96,94,-94,1.95,3,0,1,0.466666667,0,1,0,0,1,0,0,0,0,-1,-2,-1,0,0,-1.95,94,-94,-4,-1,-3,-0.578236
136.75,4,1,184,2,1,0,0,-1,1,95,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,0.576,1,119,94,-94,2.7,4,0,1,0.75,0,0,0,1,0,0,0,0,0,-1,-2,-1,0,0,-2.7,94,-94,-4,-1,-4,0.396322
137.3833333,4,1,185,2,1,0,0,-1,1,95,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.896,31.583,6,122,95,-95,3.333333333,5,0,1,0.75,0,0,1,0,1,1,0,0,0,-1,-2,-1,0,0,-3.333333333,95,-95,-4,-1,-5,-2.282566
138.4,4,2,186,2,1,0,1,1,1,96,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.914,13.719,3,120,95,-95,0,0,0,0,0.633333333,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,-95,95,4,2,0,1.78421
